id_Venda,fk_Cliente,fk_Produto,fk_Loja,Quantidade,dt_Venda
766979-7865826879-vd16660,2446,63,1,4,2023-06-03
766979-7865826879-vd16661,3049,33,3,30,2023-06-03
766979-7865826879-vd16662,335,54,1,30,2023-06-03
766979-7865826879-vd16663,2778,26,4,34,2023-06-03
766979-7865826879-vd16664,3663,65,2,25,2023-06-03
766979-7865826879-vd16665,144,98,1,15,2023-06-03
766979-7865826879-vd16666,88,129,4,35,2023-06-03
766979-7865826879-vd16667,2968,98,5,33,2023-06-03
766979-7865826879-vd16668,2357,78,2,24,2023-06-03
766979-7865826879-vd16669,2615,95,1,32,2023-06-03
766979-7865826879-vd16670,395,93,2,15,2023-06-03
766979-7865826879-vd16671,3540,98,1,23,2023-06-03
766979-7865826879-vd16672,919,77,4,12,2023-06-03
766979-7865826879-vd16673,1683,76,5,16,2023-06-03
766979-7865826879-vd16674,1621,104,4,21,2023-06-03
766979-7865826879-vd16675,3499,62,1,11,2023-06-03
766979-7865826879-vd16676,1248,52,1,31,2023-06-03
766979-7865826879-vd16677,2655,113,4,17,2023-06-03
766979-7865826879-vd16678,2006,25,2,21,2023-06-03
766979-7865826879-vd16679,2865,36,3,3,2023-06-03
766979-7865826879-vd16680,2356,21,3,15,2023-06-03
766979-7865826879-vd16681,1798,20,5,12,2023-06-03
766979-7865826879-vd16682,101,114,1,18,2023-06-03
766979-7865826879-vd16683,1189,129,2,11,2023-06-03
766979-7865826879-vd16684,448,124,5,10,2023-06-03
766979-7865826879-vd16685,511,102,2,27,2023-06-03
766979-7865826879-vd16686,2358,49,3,24,2023-06-03
766979-7865826879-vd16687,843,8,4,35,2023-06-03
766979-7865826879-vd16688,630,56,4,11,2023-06-03
766979-7865826879-vd16689,3669,107,2,5,2023-06-03
766979-7865826879-vd16690,3574,77,2,25,2023-06-03
766979-7865826879-vd16691,2230,1,3,12,2023-06-03
766979-7865826879-vd16692,35,48,5,9,2023-06-03
766979-7865826879-vd16693,1909,39,1,18,2023-06-03
766979-7865826879-vd16694,2835,1,1,27,2023-06-03
766979-7865826879-vd16695,2661,32,1,20,2023-06-03
766979-7865826879-vd16696,3696,131,5,7,2023-06-03
766979-7865826879-vd16697,1052,4,5,23,2023-06-03
766979-7865826879-vd16698,293,41,1,19,2023-06-03
766979-7865826879-vd16699,1042,9,4,2,2023-06-03
766979-7865826879-vd16700,2531,129,3,3,2023-06-03
766979-7865826879-vd16701,168,39,5,22,2023-06-03
766979-7865826879-vd16702,3259,130,4,2,2023-06-03
766979-7865826879-vd16703,244,104,3,6,2023-06-03
766979-7865826879-vd16704,1022,34,2,13,2023-06-03
766979-7865826879-vd16705,3862,105,5,14,2023-06-03
766979-7865826879-vd16706,2928,121,3,28,2023-06-03
766979-7865826879-vd16707,819,87,4,9,2023-06-03
766979-7865826879-vd16708,3050,102,1,28,2023-06-03
766979-7865826879-vd16709,2595,129,2,28,2023-06-03
766979-7865826879-vd16710,3527,93,5,18,2023-06-03
766979-7865826879-vd16711,2666,16,3,18,2023-06-03
766979-7865826879-vd16712,2758,117,5,13,2023-06-03
766979-7865826879-vd16713,3089,95,2,21,2023-06-03
766979-7865826879-vd16714,1143,138,1,35,2023-06-03
766979-7865826879-vd16715,612,44,1,17,2023-06-03
766979-7865826879-vd16716,3080,127,2,6,2023-06-03
766979-7865826879-vd16717,3499,31,2,11,2023-06-03
766979-7865826879-vd16718,3083,68,3,15,2023-06-03
766979-7865826879-vd16719,3068,129,5,16,2023-06-03
766979-7865826879-vd16720,2214,131,5,21,2023-06-03
766979-7865826879-vd16721,3707,44,3,33,2023-06-03
766979-7865826879-vd16722,2653,6,3,32,2023-06-03
766979-7865826879-vd16723,2317,91,4,19,2023-06-03
766979-7865826879-vd16724,1506,95,4,27,2023-06-03
766979-7865826879-vd16725,1449,129,4,12,2023-06-03
766979-7865826879-vd16726,590,18,4,20,2023-06-03
766979-7865826879-vd16727,770,78,2,22,2023-06-03
766979-7865826879-vd16728,1126,71,2,3,2023-06-03
766979-7865826879-vd16729,3438,78,3,9,2023-06-03
766979-7865826879-vd16730,625,130,3,26,2023-06-03
766979-7865826879-vd16731,1713,48,3,1,2023-06-03
766979-7865826879-vd16732,364,90,1,3,2023-06-03
766979-7865826879-vd16733,1187,130,1,2,2023-06-03
766979-7865826879-vd16734,1931,132,2,8,2023-06-04
766979-7865826879-vd16735,3644,76,4,16,2023-06-04
766979-7865826879-vd16736,378,33,4,23,2023-06-04
766979-7865826879-vd16737,2812,88,5,19,2023-06-04
766979-7865826879-vd16738,3079,36,4,22,2023-06-04
766979-7865826879-vd16739,91,133,4,27,2023-06-04
766979-7865826879-vd16740,1447,105,4,23,2023-06-04
766979-7865826879-vd16741,414,37,2,15,2023-06-04
766979-7865826879-vd16742,1710,98,5,24,2023-06-04
766979-7865826879-vd16743,3671,49,1,12,2023-06-04
766979-7865826879-vd16744,345,5,4,15,2023-06-04
766979-7865826879-vd16745,3536,78,3,15,2023-06-04
766979-7865826879-vd16746,3560,78,1,30,2023-06-04
766979-7865826879-vd16747,1208,98,2,18,2023-06-04
766979-7865826879-vd16748,575,37,4,15,2023-06-04
766979-7865826879-vd16749,3960,42,2,7,2023-06-04
766979-7865826879-vd16750,3826,53,4,34,2023-06-04
766979-7865826879-vd16751,2171,23,1,25,2023-06-04
766979-7865826879-vd16752,1770,72,1,13,2023-06-04
766979-7865826879-vd16753,2320,58,3,3,2023-06-04
766979-7865826879-vd16754,2555,44,5,4,2023-06-04
766979-7865826879-vd16755,2491,63,2,32,2023-06-04
766979-7865826879-vd16756,2909,21,5,23,2023-06-04
766979-7865826879-vd16757,1388,39,3,31,2023-06-04
766979-7865826879-vd16758,641,63,3,29,2023-06-04
766979-7865826879-vd16759,3699,87,4,24,2023-06-04
766979-7865826879-vd16760,1681,83,1,21,2023-06-04
766979-7865826879-vd16761,3225,41,4,29,2023-06-04
766979-7865826879-vd16762,1166,20,4,7,2023-06-04
766979-7865826879-vd16763,1900,49,2,34,2023-06-04
766979-7865826879-vd16764,1591,25,1,10,2023-06-04
766979-7865826879-vd16765,2500,90,1,17,2023-06-04
766979-7865826879-vd16766,3555,36,1,24,2023-06-04
766979-7865826879-vd16767,3655,24,4,23,2023-06-04
766979-7865826879-vd16768,3536,129,4,14,2023-06-04
766979-7865826879-vd16769,2367,138,2,29,2023-06-04
766979-7865826879-vd16770,3890,63,4,18,2023-06-04
766979-7865826879-vd16771,3224,51,2,29,2023-06-04
766979-7865826879-vd16772,3259,65,4,4,2023-06-04
766979-7865826879-vd16773,3581,16,5,4,2023-06-04
766979-7865826879-vd16774,2829,5,1,31,2023-06-04
766979-7865826879-vd16775,1684,90,4,28,2023-06-04
766979-7865826879-vd16776,2573,23,4,13,2023-06-04
766979-7865826879-vd16777,2244,98,3,7,2023-06-04
766979-7865826879-vd16778,2016,124,3,24,2023-06-04
766979-7865826879-vd16779,721,24,4,18,2023-06-04
766979-7865826879-vd16780,3188,95,2,35,2023-06-04
766979-7865826879-vd16781,514,37,5,13,2023-06-04
766979-7865826879-vd16782,3160,28,4,33,2023-06-04
766979-7865826879-vd16783,1150,98,1,8,2023-06-04
766979-7865826879-vd16784,279,125,1,9,2023-06-04
766979-7865826879-vd16785,2027,95,4,29,2023-06-04
766979-7865826879-vd16786,3633,4,2,34,2023-06-04
766979-7865826879-vd16787,1305,124,3,2,2023-06-04
766979-7865826879-vd16788,1442,16,2,18,2023-06-04
766979-7865826879-vd16789,1843,138,5,32,2023-06-04
766979-7865826879-vd16790,2798,131,3,12,2023-06-04
766979-7865826879-vd16791,1459,78,1,3,2023-06-04
766979-7865826879-vd16792,1537,77,2,20,2023-06-04
766979-7865826879-vd16793,487,46,3,27,2023-06-04
766979-7865826879-vd16794,1620,78,3,1,2023-06-04
766979-7865826879-vd16795,1543,87,3,7,2023-06-04
766979-7865826879-vd16796,2576,49,4,33,2023-06-04
766979-7865826879-vd16797,3029,110,2,20,2023-06-04
766979-7865826879-vd16798,3921,37,3,10,2023-06-04
766979-7865826879-vd16799,3026,36,3,9,2023-06-04
766979-7865826879-vd16800,187,99,3,24,2023-06-04
766979-7865826879-vd16801,1074,33,4,17,2023-06-04
766979-7865826879-vd16802,3331,101,4,17,2023-06-04
766979-7865826879-vd16803,2779,129,4,4,2023-06-04
766979-7865826879-vd16804,1461,101,4,27,2023-06-04
766979-7865826879-vd16805,421,14,2,20,2023-06-04
766979-7865826879-vd16806,1822,32,1,1,2023-06-04
766979-7865826879-vd16807,2425,108,4,25,2023-06-04
766979-7865826879-vd16808,2047,95,4,16,2023-06-04
766979-7865826879-vd16809,1478,33,2,2,2023-06-04
766979-7865826879-vd16810,3933,133,3,23,2023-06-04
766979-7865826879-vd16811,3108,129,3,3,2023-06-04
766979-7865826879-vd16812,3108,1,3,28,2023-06-04
766979-7865826879-vd16813,2080,95,1,17,2023-06-04
766979-7865826879-vd16814,3918,95,2,16,2023-06-04
766979-7865826879-vd16815,522,95,1,18,2023-06-04
766979-7865826879-vd16816,2929,49,5,26,2023-06-04
766979-7865826879-vd16817,927,90,5,32,2023-06-04
766979-7865826879-vd16818,942,78,3,7,2023-06-04
766979-7865826879-vd16819,519,95,4,35,2023-06-04
766979-7865826879-vd16820,2336,77,5,34,2023-06-04
766979-7865826879-vd16821,285,22,3,35,2023-06-04
766979-7865826879-vd16822,318,77,4,11,2023-06-04
766979-7865826879-vd16823,1959,133,1,7,2023-06-04
766979-7865826879-vd16824,2519,41,5,6,2023-06-04
766979-7865826879-vd16825,187,33,5,4,2023-06-04
766979-7865826879-vd16826,113,78,1,7,2023-06-04
766979-7865826879-vd16827,2083,24,1,14,2023-06-04
766979-7865826879-vd16828,436,83,4,12,2023-06-04
766979-7865826879-vd16829,3329,121,4,7,2023-06-04
766979-7865826879-vd16830,2287,90,5,32,2023-06-04
766979-7865826879-vd16831,1581,52,5,2,2023-06-04
766979-7865826879-vd16832,2659,77,2,1,2023-06-04
766979-7865826879-vd16833,2583,78,3,2,2023-06-04
766979-7865826879-vd16834,206,119,4,27,2023-06-04
766979-7865826879-vd16835,2174,87,2,3,2023-06-04
766979-7865826879-vd16836,749,133,5,9,2023-06-04
766979-7865826879-vd16837,1645,90,5,24,2023-06-04
766979-7865826879-vd16838,2727,45,5,18,2023-06-04
766979-7865826879-vd16839,2248,98,3,9,2023-06-04
766979-7865826879-vd16840,2230,49,4,18,2023-06-04
766979-7865826879-vd16841,1938,37,1,14,2023-06-04
766979-7865826879-vd16842,1719,44,3,14,2023-06-04
766979-7865826879-vd16843,1382,119,3,27,2023-06-04
766979-7865826879-vd16844,3874,136,1,8,2023-06-04
766979-7865826879-vd16845,447,58,1,10,2023-06-04
766979-7865826879-vd16846,2975,32,1,11,2023-06-04
766979-7865826879-vd16847,1636,129,3,33,2023-06-05
766979-7865826879-vd16848,2841,136,3,11,2023-06-05
766979-7865826879-vd16849,1299,107,2,34,2023-06-05
766979-7865826879-vd16850,2585,95,5,12,2023-06-05
766979-7865826879-vd16851,2726,41,4,24,2023-06-05
766979-7865826879-vd16852,809,39,5,32,2023-06-05
766979-7865826879-vd16853,1748,33,1,4,2023-06-05
766979-7865826879-vd16854,2725,71,3,9,2023-06-05
766979-7865826879-vd16855,1541,44,4,34,2023-06-05
766979-7865826879-vd16856,2983,121,4,3,2023-06-05
766979-7865826879-vd16857,649,51,4,3,2023-06-05
766979-7865826879-vd16858,676,43,5,34,2023-06-05
766979-7865826879-vd16859,2977,37,4,19,2023-06-05
766979-7865826879-vd16860,2811,90,1,2,2023-06-05
766979-7865826879-vd16861,1801,90,2,21,2023-06-05
766979-7865826879-vd16862,31,107,3,35,2023-06-05
766979-7865826879-vd16863,1170,65,4,31,2023-06-05
766979-7865826879-vd16864,1976,123,3,19,2023-06-05
766979-7865826879-vd16865,3321,83,4,23,2023-06-05
766979-7865826879-vd16866,1325,121,5,32,2023-06-05
766979-7865826879-vd16867,993,37,1,31,2023-06-05
766979-7865826879-vd16868,1309,6,3,29,2023-06-05
766979-7865826879-vd16869,2723,39,4,2,2023-06-05
766979-7865826879-vd16870,1469,78,1,5,2023-06-05
766979-7865826879-vd16871,92,6,5,33,2023-06-05
766979-7865826879-vd16872,1217,124,2,17,2023-06-05
766979-7865826879-vd16873,336,114,2,22,2023-06-05
766979-7865826879-vd16874,451,63,5,10,2023-06-05
766979-7865826879-vd16875,1300,132,3,1,2023-06-05
766979-7865826879-vd16876,1986,124,4,11,2023-06-05
766979-7865826879-vd16877,539,48,4,20,2023-06-05
766979-7865826879-vd16878,1383,78,1,11,2023-06-05
766979-7865826879-vd16879,2884,45,2,35,2023-06-05
766979-7865826879-vd16880,2747,90,1,27,2023-06-05
766979-7865826879-vd16881,408,49,3,9,2023-06-05
766979-7865826879-vd16882,269,44,2,12,2023-06-05
766979-7865826879-vd16883,143,107,1,20,2023-06-05
766979-7865826879-vd16884,1,67,3,23,2023-06-05
766979-7865826879-vd16885,2981,33,5,27,2023-06-05
766979-7865826879-vd16886,811,77,4,3,2023-06-05
766979-7865826879-vd16887,651,133,1,25,2023-06-05
766979-7865826879-vd16888,2903,65,1,4,2023-06-05
766979-7865826879-vd16889,923,99,1,16,2023-06-05
766979-7865826879-vd16890,1704,51,3,12,2023-06-05
766979-7865826879-vd16891,3923,133,1,8,2023-06-05
766979-7865826879-vd16892,3867,133,2,4,2023-06-05
766979-7865826879-vd16893,1218,98,3,29,2023-06-05
766979-7865826879-vd16894,3491,95,1,29,2023-06-05
766979-7865826879-vd16895,3988,38,4,30,2023-06-05
766979-7865826879-vd16896,498,27,1,7,2023-06-05
766979-7865826879-vd16897,3040,135,2,19,2023-06-05
766979-7865826879-vd16898,2259,62,2,21,2023-06-05
766979-7865826879-vd16899,11,4,4,27,2023-06-05
766979-7865826879-vd16900,1198,77,3,20,2023-06-05
766979-7865826879-vd16901,493,34,2,6,2023-06-05
766979-7865826879-vd16902,3958,98,4,32,2023-06-05
766979-7865826879-vd16903,953,119,5,10,2023-06-05
766979-7865826879-vd16904,3615,88,4,33,2023-06-05
766979-7865826879-vd16905,2864,65,3,8,2023-06-05
766979-7865826879-vd16906,197,41,3,4,2023-06-05
766979-7865826879-vd16907,2756,71,4,20,2023-06-05
766979-7865826879-vd16908,868,78,1,31,2023-06-05
766979-7865826879-vd16909,3408,87,4,29,2023-06-05
766979-7865826879-vd16910,103,129,1,12,2023-06-05
766979-7865826879-vd16911,1454,39,2,3,2023-06-05
766979-7865826879-vd16912,1635,123,3,26,2023-06-05
766979-7865826879-vd16913,1913,6,5,9,2023-06-05
766979-7865826879-vd16914,1068,104,4,24,2023-06-05
766979-7865826879-vd16915,169,25,2,10,2023-06-05
766979-7865826879-vd16916,1205,27,2,27,2023-06-05
766979-7865826879-vd16917,2691,129,4,14,2023-06-05
766979-7865826879-vd16918,3662,67,1,18,2023-06-05
766979-7865826879-vd16919,2676,54,1,25,2023-06-05
766979-7865826879-vd16920,563,41,4,20,2023-06-05
766979-7865826879-vd16921,592,4,2,23,2023-06-05
766979-7865826879-vd16922,173,108,2,22,2023-06-05
766979-7865826879-vd16923,195,95,1,20,2023-06-05
766979-7865826879-vd16924,922,70,2,25,2023-06-05
766979-7865826879-vd16925,572,71,5,11,2023-06-05
766979-7865826879-vd16926,1638,46,3,3,2023-06-05
766979-7865826879-vd16927,1102,46,4,17,2023-06-05
766979-7865826879-vd16928,1712,95,5,31,2023-06-05
766979-7865826879-vd16929,364,46,3,5,2023-06-05
766979-7865826879-vd16930,1446,33,4,1,2023-06-05
766979-7865826879-vd16931,1124,87,1,26,2023-06-05
766979-7865826879-vd16932,2979,19,2,13,2023-06-05
766979-7865826879-vd16933,1194,129,4,1,2023-06-05
766979-7865826879-vd16934,546,83,3,35,2023-06-05
766979-7865826879-vd16935,3130,41,5,15,2023-06-05
766979-7865826879-vd16936,1877,25,1,11,2023-06-05
766979-7865826879-vd16937,1588,95,1,28,2023-06-05
766979-7865826879-vd16938,1147,117,1,9,2023-06-05
766979-7865826879-vd16939,3648,39,4,9,2023-06-05
766979-7865826879-vd16940,2059,49,1,2,2023-06-05
766979-7865826879-vd16941,2180,45,3,32,2023-06-05
766979-7865826879-vd16942,1989,24,3,19,2023-06-05
766979-7865826879-vd16943,2017,65,3,23,2023-06-05
766979-7865826879-vd16944,2828,78,2,18,2023-06-05
766979-7865826879-vd16945,1274,129,2,27,2023-06-05
766979-7865826879-vd16946,1306,36,1,28,2023-06-06
766979-7865826879-vd16947,2420,108,4,28,2023-06-06
766979-7865826879-vd16948,1281,16,5,26,2023-06-06
766979-7865826879-vd16949,2368,44,3,2,2023-06-06
766979-7865826879-vd16950,2001,125,5,34,2023-06-06
766979-7865826879-vd16951,1863,38,2,1,2023-06-06
766979-7865826879-vd16952,3859,26,1,22,2023-06-06
766979-7865826879-vd16953,2059,136,2,20,2023-06-06
766979-7865826879-vd16954,3429,87,3,13,2023-06-06
766979-7865826879-vd16955,3333,53,4,24,2023-06-06
766979-7865826879-vd16956,980,36,5,34,2023-06-06
766979-7865826879-vd16957,3285,91,2,35,2023-06-06
766979-7865826879-vd16958,3248,129,2,30,2023-06-06
766979-7865826879-vd16959,3566,98,4,31,2023-06-06
766979-7865826879-vd16960,766,95,1,34,2023-06-06
766979-7865826879-vd16961,3269,24,2,34,2023-06-06
766979-7865826879-vd16962,3106,104,1,15,2023-06-06
766979-7865826879-vd16963,838,77,3,35,2023-06-06
766979-7865826879-vd16964,1011,78,1,32,2023-06-06
766979-7865826879-vd16965,3473,72,1,18,2023-06-06
766979-7865826879-vd16966,3498,34,3,15,2023-06-06
766979-7865826879-vd16967,3206,83,5,32,2023-06-06
766979-7865826879-vd16968,491,25,5,14,2023-06-06
766979-7865826879-vd16969,111,36,3,33,2023-06-06
766979-7865826879-vd16970,1376,78,5,27,2023-06-06
766979-7865826879-vd16971,160,63,3,6,2023-06-06
766979-7865826879-vd16972,1468,45,5,25,2023-06-06
766979-7865826879-vd16973,3121,78,2,32,2023-06-06
766979-7865826879-vd16974,1154,22,3,30,2023-06-06
766979-7865826879-vd16975,1156,25,2,33,2023-06-06
766979-7865826879-vd16976,2676,129,1,16,2023-06-06
766979-7865826879-vd16977,3642,112,1,33,2023-06-06
766979-7865826879-vd16978,1776,48,5,30,2023-06-06
766979-7865826879-vd16979,26,31,5,23,2023-06-06
766979-7865826879-vd16980,184,14,3,35,2023-06-06
766979-7865826879-vd16981,568,124,1,1,2023-06-06
766979-7865826879-vd16982,3653,49,1,21,2023-06-06
766979-7865826879-vd16983,2312,95,5,25,2023-06-06
766979-7865826879-vd16984,2297,39,1,34,2023-06-06
766979-7865826879-vd16985,2065,34,2,11,2023-06-06
766979-7865826879-vd16986,792,78,1,17,2023-06-06
766979-7865826879-vd16987,1577,130,1,18,2023-06-06
766979-7865826879-vd16988,2183,25,1,4,2023-06-06
766979-7865826879-vd16989,3998,138,4,18,2023-06-06
766979-7865826879-vd16990,115,115,2,17,2023-06-06
766979-7865826879-vd16991,2109,129,2,13,2023-06-06
766979-7865826879-vd16992,242,121,3,27,2023-06-06
766979-7865826879-vd16993,3740,21,3,14,2023-06-06
766979-7865826879-vd16994,2995,124,1,16,2023-06-06
766979-7865826879-vd16995,3555,17,3,3,2023-06-06
766979-7865826879-vd16996,507,131,2,8,2023-06-06
766979-7865826879-vd16997,2251,63,4,31,2023-06-06
766979-7865826879-vd16998,3009,90,5,18,2023-06-06
766979-7865826879-vd16999,2219,37,3,33,2023-06-06
766979-7865826879-vd17000,2745,78,1,13,2023-06-06
766979-7865826879-vd17001,3275,129,5,19,2023-06-06
766979-7865826879-vd17002,2748,6,1,21,2023-06-06
766979-7865826879-vd17003,1340,133,4,8,2023-06-06
766979-7865826879-vd17004,2334,3,2,30,2023-06-06
766979-7865826879-vd17005,628,68,3,22,2023-06-06
766979-7865826879-vd17006,2309,6,1,23,2023-06-06
766979-7865826879-vd17007,1387,25,2,5,2023-06-06
766979-7865826879-vd17008,3237,129,1,35,2023-06-06
766979-7865826879-vd17009,27,93,3,2,2023-06-06
766979-7865826879-vd17010,2984,14,1,30,2023-06-06
766979-7865826879-vd17011,2823,25,3,34,2023-06-06
766979-7865826879-vd17012,561,99,2,14,2023-06-06
766979-7865826879-vd17013,3142,77,3,20,2023-06-06
766979-7865826879-vd17014,1957,101,2,3,2023-06-06
766979-7865826879-vd17015,3349,9,2,12,2023-06-06
766979-7865826879-vd17016,3869,104,1,33,2023-06-06
766979-7865826879-vd17017,597,83,4,21,2023-06-06
766979-7865826879-vd17018,2541,87,5,21,2023-06-06
766979-7865826879-vd17019,3477,9,5,7,2023-06-06
766979-7865826879-vd17020,858,138,1,22,2023-06-06
766979-7865826879-vd17021,2798,133,2,7,2023-06-06
766979-7865826879-vd17022,1688,129,2,5,2023-06-06
766979-7865826879-vd17023,2934,83,3,14,2023-06-06
766979-7865826879-vd17024,568,112,1,13,2023-06-06
766979-7865826879-vd17025,209,104,1,7,2023-06-06
766979-7865826879-vd17026,1212,49,2,9,2023-06-06
766979-7865826879-vd17027,73,113,5,35,2023-06-06
766979-7865826879-vd17028,3262,77,3,7,2023-06-06
766979-7865826879-vd17029,3445,41,5,28,2023-06-06
766979-7865826879-vd17030,3312,4,2,29,2023-06-06
766979-7865826879-vd17031,3755,61,1,26,2023-06-06
766979-7865826879-vd17032,2208,26,4,29,2023-06-06
766979-7865826879-vd17033,3371,97,3,24,2023-06-06
766979-7865826879-vd17034,1172,129,4,29,2023-06-06
766979-7865826879-vd17035,1283,34,2,21,2023-06-06
766979-7865826879-vd17036,3199,87,1,33,2023-06-06
766979-7865826879-vd17037,480,80,5,8,2023-06-06
766979-7865826879-vd17038,1449,104,2,3,2023-06-06
766979-7865826879-vd17039,94,101,3,14,2023-06-06
766979-7865826879-vd17040,3024,23,4,3,2023-06-06
766979-7865826879-vd17041,184,19,1,12,2023-06-06
766979-7865826879-vd17042,587,95,1,9,2023-06-06
766979-7865826879-vd17043,1488,104,5,13,2023-06-06
766979-7865826879-vd17044,1795,125,5,6,2023-06-06
766979-7865826879-vd17045,3361,44,2,35,2023-06-06
766979-7865826879-vd17046,655,90,1,22,2023-06-06
766979-7865826879-vd17047,1624,63,5,34,2023-06-06
766979-7865826879-vd17048,723,38,4,8,2023-06-07
766979-7865826879-vd17049,1648,99,2,14,2023-06-07
766979-7865826879-vd17050,733,78,4,11,2023-06-07
766979-7865826879-vd17051,369,31,2,29,2023-06-07
766979-7865826879-vd17052,1514,104,2,15,2023-06-07
766979-7865826879-vd17053,2628,33,4,12,2023-06-07
766979-7865826879-vd17054,3511,24,3,32,2023-06-07
766979-7865826879-vd17055,3485,108,2,3,2023-06-07
766979-7865826879-vd17056,2514,46,3,4,2023-06-07
766979-7865826879-vd17057,619,18,4,3,2023-06-07
766979-7865826879-vd17058,3279,32,4,8,2023-06-07
766979-7865826879-vd17059,2593,127,1,7,2023-06-07
766979-7865826879-vd17060,308,34,5,23,2023-06-07
766979-7865826879-vd17061,3615,52,3,18,2023-06-07
766979-7865826879-vd17062,2500,70,5,22,2023-06-07
766979-7865826879-vd17063,1596,20,4,25,2023-06-07
766979-7865826879-vd17064,2687,107,5,29,2023-06-07
766979-7865826879-vd17065,2031,8,5,5,2023-06-07
766979-7865826879-vd17066,510,31,5,4,2023-06-07
766979-7865826879-vd17067,2936,77,2,33,2023-06-07
766979-7865826879-vd17068,891,95,2,3,2023-06-07
766979-7865826879-vd17069,3796,31,2,28,2023-06-07
766979-7865826879-vd17070,1464,27,2,33,2023-06-07
766979-7865826879-vd17071,2718,78,3,20,2023-06-07
766979-7865826879-vd17072,3505,58,5,17,2023-06-07
766979-7865826879-vd17073,3423,93,4,14,2023-06-07
766979-7865826879-vd17074,1284,43,3,27,2023-06-07
766979-7865826879-vd17075,3628,65,4,12,2023-06-07
766979-7865826879-vd17076,3714,44,3,31,2023-06-07
766979-7865826879-vd17077,2897,107,2,31,2023-06-07
766979-7865826879-vd17078,153,127,2,8,2023-06-07
766979-7865826879-vd17079,1910,93,4,15,2023-06-07
766979-7865826879-vd17080,3795,36,2,22,2023-06-07
